age,education,marital-status,relationship,race,gender,hours-per-week,income
36,HS-grad,Never-married,Own-child,White,Male,45,<=50K
29,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
17,12th,Never-married,Own-child,White,Male,20,<=50K
47,Bachelors,Married-civ-spouse,Husband,White,Male,50,>50K
24,Some-college,Divorced,Not-in-family,White,Female,60,<=50K
61,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
40,Some-college,Married-civ-spouse,Husband,White,Male,60,<=50K
31,9th,Divorced,Not-in-family,White,Female,25,<=50K
59,HS-grad,Married-civ-spouse,Wife,Black,Female,38,<=50K
29,Some-college,Divorced,Not-in-family,White,Male,55,<=50K
26,HS-grad,Separated,Not-in-family,White,Male,40,<=50K
46,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
56,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
25,Bachelors,Never-married,Not-in-family,White,Female,40,<=50K
17,12th,Never-married,Own-child,White,Female,18,<=50K
29,Assoc-voc,Never-married,Not-in-family,Black,Female,40,<=50K
23,5th-6th,Never-married,Unmarried,White,Male,30,<=50K
67,HS-grad,Never-married,Not-in-family,White,Female,35,<=50K
29,Masters,Never-married,Not-in-family,White,Female,50,<=50K
33,Assoc-acdm,Divorced,Not-in-family,White,Female,40,<=50K
32,HS-grad,Never-married,Own-child,White,Male,40,<=50K
34,Some-college,Married-civ-spouse,Husband,White,Male,62,<=50K
49,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
54,Some-college,Divorced,Not-in-family,White,Male,40,<=50K
39,HS-grad,Divorced,Not-in-family,White,Male,40,<=50K
41,Bachelors,Never-married,Not-in-family,White,Male,40,<=50K
31,Some-college,Divorced,Unmarried,White,Female,38,<=50K
47,Doctorate,Married-civ-spouse,Husband,White,Male,40,>50K
27,HS-grad,Never-married,Other-relative,White,Male,1,<=50K
23,11th,Married-civ-spouse,Husband,White,Male,25,<=50K
44,7th-8th,Married-civ-spouse,Husband,White,Male,80,>50K
25,Assoc-acdm,Married-civ-spouse,Husband,White,Male,45,<=50K
23,Some-college,Never-married,Own-child,White,Female,16,<=50K
52,HS-grad,Married-civ-spouse,Husband,White,Male,50,>50K
62,HS-grad,Widowed,Not-in-family,White,Female,36,<=50K
31,Bachelors,Never-married,Not-in-family,White,Female,40,<=50K
19,11th,Married-civ-spouse,Husband,White,Male,60,<=50K
22,Some-college,Never-married,Own-child,White,Male,36,<=50K
53,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
25,HS-grad,Never-married,Not-in-family,White,Female,40,<=50K
45,HS-grad,Never-married,Not-in-family,White,Male,40,<=50K
69,9th,Never-married,Other-relative,White,Male,40,<=50K
49,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
42,Bachelors,Married-civ-spouse,Wife,Asian-Pac-Islander,Female,27,>50K
44,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
56,Some-college,Married-civ-spouse,Husband,White,Male,41,>50K
37,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
37,Bachelors,Married-civ-spouse,Husband,White,Male,45,>50K
22,Some-college,Never-married,Not-in-family,White,Female,40,<=50K
34,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
36,HS-grad,Never-married,Not-in-family,White,Male,40,<=50K
54,HS-grad,Divorced,Not-in-family,White,Male,20,<=50K
28,Some-college,Married-civ-spouse,Husband,White,Male,65,<=50K
28,Bachelors,Married-civ-spouse,Husband,White,Male,50,<=50K
36,10th,Never-married,Unmarried,White,Female,35,<=50K
73,5th-6th,Married-civ-spouse,Husband,White,Male,20,<=50K
37,HS-grad,Married-civ-spouse,Husband,White,Male,60,<=50K
24,Bachelors,Never-married,Own-child,Black,Female,65,<=50K
30,HS-grad,Married-AF-spouse,Own-child,White,Female,38,<=50K
38,Assoc-voc,Married-civ-spouse,Husband,White,Male,40,<=50K
50,Some-college,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,40,>50K
69,HS-grad,Married-civ-spouse,Husband,White,Male,45,>50K
43,Preschool,Married-spouse-absent,Not-in-family,White,Male,40,>50K
42,HS-grad,Married-civ-spouse,Husband,Black,Male,40,<=50K
54,Some-college,Divorced,Not-in-family,White,Female,38,<=50K
27,Assoc-acdm,Never-married,Not-in-family,White,Female,58,<=50K
39,Some-college,Divorced,Not-in-family,White,Male,45,<=50K
27,Some-college,Never-married,Not-in-family,Black,Female,40,<=50K
30,HS-grad,Married-civ-spouse,Husband,White,Male,66,<=50K
30,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
37,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
50,Bachelors,Divorced,Not-in-family,White,Male,60,>50K
36,Some-college,Divorced,Unmarried,White,Female,40,<=50K
22,Some-college,Never-married,Own-child,Black,Male,10,<=50K
21,Some-college,Never-married,Not-in-family,White,Male,40,<=50K
33,Bachelors,Married-civ-spouse,Husband,White,Male,42,<=50K
76,7th-8th,Widowed,Not-in-family,White,Female,25,<=50K
22,Some-college,Never-married,Not-in-family,White,Female,28,<=50K
37,Bachelors,Married-civ-spouse,Husband,White,Male,40,<=50K
34,Some-college,Married-civ-spouse,Husband,White,Male,60,<=50K
29,HS-grad,Married-civ-spouse,Husband,White,Male,97,<=50K
29,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
28,Bachelors,Married-civ-spouse,Husband,White,Male,40,<=50K
73,Some-college,Married-civ-spouse,Husband,White,Male,35,<=50K
43,Some-college,Divorced,Not-in-family,Black,Female,40,<=50K
39,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
74,10th,Widowed,Not-in-family,Black,Female,6,<=50K
27,Bachelors,Never-married,Not-in-family,White,Male,30,<=50K
47,HS-grad,Married-civ-spouse,Husband,White,Male,60,<=50K
90,HS-grad,Never-married,Own-child,White,Female,24,<=50K
47,Bachelors,Married-civ-spouse,Husband,White,Male,60,>50K
42,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
69,Bachelors,Divorced,Not-in-family,White,Male,40,<=50K
18,12th,Never-married,Own-child,Other,Male,40,<=50K
23,Bachelors,Never-married,Not-in-family,White,Female,20,<=50K
44,HS-grad,Married-civ-spouse,Husband,White,Male,30,<=50K
41,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
47,Some-college,Never-married,Not-in-family,Black,Male,40,<=50K
43,Bachelors,Married-civ-spouse,Husband,Black,Male,40,>50K
33,Some-college,Never-married,Not-in-family,Black,Male,40,<=50K
48,11th,Never-married,Not-in-family,White,Female,30,<=50K
39,Bachelors,Divorced,Unmarried,White,Male,60,<=50K
43,Masters,Divorced,Unmarried,White,Female,40,>50K
18,Some-college,Never-married,Own-child,White,Female,20,<=50K
52,HS-grad,Widowed,Other-relative,White,Female,40,<=50K
18,HS-grad,Never-married,Own-child,White,Female,20,<=50K
27,HS-grad,Never-married,Own-child,White,Male,45,<=50K
27,Bachelors,Married-civ-spouse,Husband,White,Male,45,>50K
45,HS-grad,Never-married,Not-in-family,White,Female,40,<=50K
79,Preschool,Married-civ-spouse,Husband,White,Male,10,<=50K
24,Assoc-voc,Married-civ-spouse,Husband,White,Male,20,<=50K
25,Some-college,Married-spouse-absent,Unmarried,White,Female,40,<=50K
42,10th,Widowed,Unmarried,White,Male,35,<=50K
63,7th-8th,Married-civ-spouse,Husband,White,Male,40,<=50K
40,HS-grad,Married-civ-spouse,Wife,White,Female,46,>50K
47,Preschool,Married-civ-spouse,Husband,White,Male,60,>50K
42,HS-grad,Married-civ-spouse,Husband,White,Male,50,>50K
42,Some-college,Divorced,Unmarried,White,Female,45,<=50K
63,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
37,Bachelors,Divorced,Unmarried,White,Female,55,<=50K
65,HS-grad,Married-civ-spouse,Husband,White,Male,20,<=50K
30,10th,Divorced,Unmarried,White,Male,40,<=50K
62,Bachelors,Married-civ-spouse,Husband,White,Male,50,>50K
46,HS-grad,Divorced,Not-in-family,Amer-Indian-Eskimo,Male,40,<=50K
23,HS-grad,Never-married,Other-relative,Black,Female,25,<=50K
47,Bachelors,Married-civ-spouse,Wife,White,Female,45,<=50K
20,Some-college,Never-married,Own-child,White,Male,20,<=50K
21,HS-grad,Never-married,Own-child,White,Female,10,<=50K
28,HS-grad,Never-married,Own-child,White,Male,40,<=50K
61,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
30,HS-grad,Married-civ-spouse,Wife,White,Female,72,<=50K
30,Bachelors,Married-civ-spouse,Husband,White,Male,72,>50K
29,Bachelors,Never-married,Not-in-family,White,Male,50,>50K
39,HS-grad,Widowed,Unmarried,Black,Female,40,<=50K
23,11th,Divorced,Unmarried,White,Female,35,<=50K
32,11th,Never-married,Unmarried,Black,Female,40,<=50K
63,HS-grad,Widowed,Not-in-family,White,Female,34,<=50K
19,Some-college,Never-married,Not-in-family,White,Female,15,<=50K
57,Doctorate,Divorced,Not-in-family,White,Male,60,>50K
41,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
23,Assoc-voc,Never-married,Own-child,White,Male,40,<=50K
30,Doctorate,Never-married,Own-child,White,Male,20,<=50K
43,Assoc-acdm,Married-civ-spouse,Husband,White,Male,50,<=50K
64,7th-8th,Married-civ-spouse,Husband,White,Male,25,<=50K
56,5th-6th,Separated,Not-in-family,White,Male,40,<=50K
32,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
55,HS-grad,Married-civ-spouse,Husband,White,Male,45,<=50K
17,11th,Never-married,Own-child,White,Female,12,<=50K
17,10th,Never-married,Own-child,Black,Male,20,<=50K
29,Some-college,Married-civ-spouse,Wife,White,Female,65,<=50K
23,HS-grad,Separated,Own-child,White,Female,40,<=50K
37,HS-grad,Divorced,Not-in-family,White,Male,50,<=50K
39,HS-grad,Divorced,Unmarried,White,Female,22,<=50K
36,Bachelors,Married-civ-spouse,Wife,White,Female,40,>50K
50,Bachelors,Divorced,Not-in-family,White,Male,55,>50K
41,Assoc-voc,Married-civ-spouse,Husband,White,Male,12,>50K
31,Some-college,Never-married,Not-in-family,White,Female,50,<=50K
71,HS-grad,Married-civ-spouse,Husband,White,Male,15,<=50K
56,Some-college,Widowed,Not-in-family,Black,Female,32,<=50K
51,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
20,Some-college,Separated,Own-child,White,Female,30,<=50K
53,Bachelors,Divorced,Not-in-family,White,Male,55,>50K
33,Masters,Never-married,Not-in-family,Black,Female,35,<=50K
27,Some-college,Married-civ-spouse,Wife,Black,Female,20,<=50K
40,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
45,Some-college,Divorced,Unmarried,Black,Female,32,<=50K
54,Assoc-voc,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,40,<=50K
33,HS-grad,Separated,Other-relative,White,Male,50,<=50K
27,HS-grad,Separated,Other-relative,White,Female,40,<=50K
36,10th,Never-married,Own-child,Black,Male,60,<=50K
42,Masters,Married-civ-spouse,Husband,White,Male,55,>50K
33,Some-college,Never-married,Own-child,White,Female,40,<=50K
19,Some-college,Never-married,Own-child,White,Female,25,<=50K
52,Bachelors,Married-civ-spouse,Husband,White,Male,45,>50K
41,Masters,Married-civ-spouse,Wife,Asian-Pac-Islander,Female,40,>50K
30,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
22,Some-college,Never-married,Own-child,White,Male,40,<=50K
47,Bachelors,Married-civ-spouse,Husband,White,Male,60,>50K
26,5th-6th,Never-married,Not-in-family,White,Male,40,<=50K
36,11th,Separated,Not-in-family,Black,Male,40,<=50K
35,HS-grad,Separated,Unmarried,White,Male,40,<=50K
46,Some-college,Married-civ-spouse,Husband,Black,Male,40,>50K
24,Bachelors,Never-married,Own-child,White,Female,8,<=50K
30,Assoc-voc,Married-civ-spouse,Husband,White,Male,52,>50K
38,HS-grad,Divorced,Own-child,White,Male,40,<=50K
50,HS-grad,Divorced,Unmarried,White,Female,45,<=50K
41,Some-college,Divorced,Unmarried,Black,Female,40,<=50K
38,HS-grad,Married-civ-spouse,Husband,White,Male,60,>50K
36,Bachelors,Never-married,Not-in-family,Black,Male,48,<=50K
47,HS-grad,Married-civ-spouse,Husband,White,Male,50,>50K
59,Some-college,Married-civ-spouse,Other-relative,White,Female,16,>50K
35,Bachelors,Divorced,Unmarried,White,Female,16,<=50K
59,Doctorate,Married-civ-spouse,Husband,White,Male,60,>50K
52,Some-college,Married-civ-spouse,Husband,White,Male,45,>50K
37,Assoc-voc,Married-civ-spouse,Husband,White,Male,60,>50K
52,Bachelors,Married-spouse-absent,Other-relative,Black,Female,40,<=50K
51,Assoc-acdm,Married-civ-spouse,Husband,White,Male,45,>50K
67,Bachelors,Married-civ-spouse,Husband,White,Male,55,<=50K
58,11th,Divorced,Not-in-family,Black,Male,15,<=50K
68,10th,Widowed,Unmarried,Black,Female,20,<=50K
71,9th,Divorced,Not-in-family,Black,Female,6,<=50K
49,Masters,Married-civ-spouse,Husband,White,Male,40,<=50K
35,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
18,HS-grad,Never-married,Own-child,White,Male,40,<=50K
29,10th,Married-civ-spouse,Wife,White,Female,40,<=50K
47,Bachelors,Married-civ-spouse,Husband,White,Male,60,<=50K
31,9th,Never-married,Not-in-family,White,Male,40,<=50K
22,Some-college,Never-married,Not-in-family,Black,Male,40,<=50K
20,Some-college,Never-married,Not-in-family,White,Female,10,<=50K
57,HS-grad,Divorced,Not-in-family,White,Female,26,<=50K
18,Some-college,Never-married,Own-child,White,Female,15,<=50K
32,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
39,HS-grad,Divorced,Own-child,White,Male,40,<=50K
37,Bachelors,Divorced,Not-in-family,White,Female,40,<=50K
51,HS-grad,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,50,<=50K
48,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
39,HS-grad,Married-civ-spouse,Husband,White,Male,55,>50K
35,Bachelors,Married-civ-spouse,Husband,White,Male,45,<=50K
40,5th-6th,Married-civ-spouse,Husband,Other,Male,40,<=50K
19,HS-grad,Never-married,Own-child,White,Male,25,<=50K
28,HS-grad,Divorced,Not-in-family,White,Male,40,<=50K
23,Some-college,Never-married,Not-in-family,White,Female,40,<=50K
18,Some-college,Never-married,Own-child,White,Male,35,<=50K
23,Bachelors,Never-married,Not-in-family,White,Male,40,<=50K
47,11th,Married-civ-spouse,Husband,White,Male,40,<=50K
42,Bachelors,Divorced,Own-child,White,Male,40,<=50K
25,Some-college,Never-married,Own-child,White,Male,40,<=50K
17,10th,Never-married,Own-child,White,Female,12,<=50K
34,Bachelors,Never-married,Not-in-family,White,Female,45,<=50K
30,Masters,Married-civ-spouse,Husband,White,Male,60,>50K
29,Assoc-acdm,Never-married,Own-child,White,Male,40,<=50K
22,Some-college,Married-civ-spouse,Wife,White,Female,40,<=50K
46,HS-grad,Never-married,Not-in-family,White,Male,40,<=50K
69,HS-grad,Married-civ-spouse,Husband,White,Male,24,<=50K
50,HS-grad,Married-civ-spouse,Husband,White,Male,60,>50K
19,Some-college,Never-married,Own-child,White,Male,30,<=50K
59,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
45,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
41,Masters,Never-married,Not-in-family,Black,Female,40,<=50K
47,Bachelors,Divorced,Unmarried,White,Male,40,<=50K
64,11th,Widowed,Unmarried,White,Female,40,<=50K
29,Some-college,Married-civ-spouse,Husband,White,Male,35,<=50K
29,Preschool,Divorced,Own-child,White,Female,72,<=50K
17,11th,Never-married,Own-child,White,Female,20,<=50K
24,HS-grad,Never-married,Unmarried,White,Male,60,<=50K
28,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
35,HS-grad,Never-married,Not-in-family,White,Male,50,<=50K
48,Bachelors,Married-civ-spouse,Husband,White,Male,60,<=50K
36,Assoc-voc,Never-married,Unmarried,Black,Female,38,<=50K
38,Assoc-voc,Never-married,Not-in-family,White,Female,40,<=50K
49,HS-grad,Divorced,Not-in-family,White,Male,40,<=50K
42,Masters,Married-civ-spouse,Husband,White,Male,40,>50K
36,Assoc-voc,Married-civ-spouse,Husband,White,Male,60,<=50K
25,10th,Never-married,Not-in-family,White,Female,40,<=50K
41,Masters,Married-civ-spouse,Husband,White,Male,40,<=50K
35,HS-grad,Married-civ-spouse,Husband,White,Male,30,<=50K
32,Assoc-voc,Divorced,Not-in-family,White,Female,50,<=50K
41,Masters,Married-civ-spouse,Husband,White,Male,40,>50K
48,Some-college,Married-civ-spouse,Husband,White,Male,60,<=50K
56,HS-grad,Married-civ-spouse,Wife,White,Female,50,<=50K
47,Some-college,Married-civ-spouse,Husband,Black,Male,40,<=50K
30,HS-grad,Never-married,Unmarried,Black,Female,40,<=50K
51,11th,Married-civ-spouse,Husband,White,Male,40,>50K
22,Bachelors,Never-married,Own-child,White,Male,40,<=50K
49,Bachelors,Married-civ-spouse,Husband,White,Male,60,>50K
67,HS-grad,Widowed,Not-in-family,White,Female,10,<=50K
26,HS-grad,Married-civ-spouse,Husband,White,Male,48,<=50K
35,Bachelors,Married-spouse-absent,Unmarried,White,Male,40,<=50K
37,9th,Divorced,Unmarried,White,Female,40,<=50K
34,Some-college,Never-married,Not-in-family,White,Male,40,<=50K
51,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
26,Bachelors,Married-civ-spouse,Husband,White,Male,40,<=50K
28,Some-college,Never-married,Unmarried,Black,Female,40,<=50K
32,7th-8th,Married-civ-spouse,Husband,White,Male,35,<=50K
55,11th,Separated,Unmarried,Black,Female,40,<=50K
17,11th,Never-married,Own-child,White,Female,20,<=50K
40,Some-college,Separated,Unmarried,White,Female,40,<=50K
38,Bachelors,Divorced,Own-child,White,Male,50,<=50K
67,HS-grad,Widowed,Not-in-family,White,Female,40,>50K
44,HS-grad,Divorced,Own-child,White,Male,40,<=50K
26,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
25,HS-grad,Divorced,Own-child,White,Female,40,<=50K
45,HS-grad,Divorced,Unmarried,White,Female,40,<=50K
38,HS-grad,Married-civ-spouse,Husband,White,Male,45,>50K
62,Some-college,Married-civ-spouse,Husband,White,Male,45,<=50K
20,HS-grad,Never-married,Not-in-family,White,Male,40,<=50K
45,Some-college,Married-spouse-absent,Other-relative,Black,Male,40,<=50K
47,Masters,Married-civ-spouse,Wife,White,Female,20,>50K
49,Bachelors,Divorced,Not-in-family,White,Male,40,<=50K
36,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
24,HS-grad,Divorced,Unmarried,Black,Female,37,<=50K
29,HS-grad,Separated,Unmarried,Black,Female,30,<=50K
23,11th,Never-married,Other-relative,White,Female,40,<=50K
50,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
44,Bachelors,Married-civ-spouse,Husband,Black,Male,40,>50K
44,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
32,HS-grad,Married-civ-spouse,Wife,White,Female,36,<=50K
73,HS-grad,Married-civ-spouse,Husband,White,Male,30,<=50K
24,Masters,Never-married,Not-in-family,White,Female,40,<=50K
46,HS-grad,Married-civ-spouse,Wife,Black,Female,40,<=50K
61,Some-college,Married-civ-spouse,Husband,White,Male,36,>50K
37,Masters,Never-married,Own-child,White,Female,40,<=50K
29,Assoc-voc,Married-civ-spouse,Husband,White,Male,40,>50K
40,Assoc-acdm,Married-civ-spouse,Husband,White,Male,40,>50K
17,11th,Never-married,Own-child,Other,Male,12,<=50K
30,HS-grad,Divorced,Unmarried,White,Female,40,<=50K
19,HS-grad,Never-married,Not-in-family,White,Female,40,<=50K
30,Doctorate,Never-married,Not-in-family,White,Male,60,<=50K
90,HS-grad,Widowed,Not-in-family,White,Male,4,<=50K
76,5th-6th,Widowed,Unmarried,White,Female,40,<=50K
47,HS-grad,Divorced,Unmarried,White,Female,35,<=50K
65,Preschool,Married-civ-spouse,Husband,Black,Male,30,<=50K
25,Some-college,Never-married,Own-child,White,Male,40,<=50K
41,Bachelors,Divorced,Own-child,White,Female,40,<=50K
47,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
27,Assoc-acdm,Never-married,Unmarried,Black,Female,40,<=50K
42,HS-grad,Married-civ-spouse,Husband,White,Male,44,<=50K
49,HS-grad,Divorced,Not-in-family,White,Female,20,<=50K
37,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
19,Some-college,Never-married,Own-child,White,Male,15,<=50K
24,HS-grad,Married-civ-spouse,Husband,White,Male,38,<=50K
34,Preschool,Married-civ-spouse,Husband,White,Male,40,>50K
33,Bachelors,Never-married,Not-in-family,White,Male,40,<=50K
44,Some-college,Divorced,Not-in-family,White,Female,40,<=50K
